WWI_ID,MSNDATE,COUNTRY,SERVICE,UNIT,MDS,TAKEOFFTIME,NUMBEROFPLANESATTACKING,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,FRIENDLYCASUALTIES,ALTITUDE
743,11/3/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/3/18 14:10,6,115 MM LONG,88,14.66666667,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13000
744,11/3/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/3/18 14:10,6,ROUNDS,7.458,1.243,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13000
745,11/3/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/3/18 14:10,6,INCENDIARY,0,0,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,13000
746,11/3/18,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,11/3/18 14:20,8,155 MM PENETRATION,1760,220,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,11000
747,11/3/18,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,11/3/18 14:20,8,ROUNDS,12.43,1.55375,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,11000
748,11/3/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,9,,1704,189.3333333,49.133333,9.983333,SAARBURG,GERMANY,RAILWAY SIDINGS,AZELOT,48.5941522,6.2420764,0,10000
749,11/3/18,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,DAY,11,,2503,227.5454545,48.915636,8.007115,"BUHL, LORQUIN",FRANCE,AERODROMES,AZELOT,48.5941522,6.2420764,0,10000
750,11/3/18,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,DAY,9,,2058,228.6666667,48.668822,6.994674,LORQUIN,FRANCE,RAILWAY SIDINGS & DUMP,AZELOT,48.5941522,6.2420764,0,10000
751,11/3/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,3344,,,,FRONT LINES IVO OUR BOMBERS CROSSING,FRANCE,TROOPS,FOUCAUCOURT,49.874209,2.774436,,
752,11/4/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,11/4/18 15:35,10,155 MM DEMOLITION,2200,220,49.520956,5.368347,MONTMEDY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"2ND LIEUT. DAVID R. DARGO (P) & 1ST LIEUT. CHARLES KNOX HAD FORCED LANDING AT GONDRECOURT, WILL RETURN AS SOON AS MACHINE IS REPAIRED.  2ND LIEUT. F.G. TUCKER (P) & 1ST LIEUT. C.O. FAULK HAVE NOT REPORTED, WERE LAST SEEN OVER SOILLY ON RETURN FROM RAID.",13000
753,11/4/18,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,11/4/18 14:05,11,155 MM PENETRATION,2420,220,49.520956,5.368347,MONTMEDY,FRANCE,RAIL YARD,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,12000
754,11/4/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/4/18 14:10,7,115 MM,704,100.5714286,49.51905,5.309646,CHAUVENCY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",11700
755,11/4/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/4/18 14:10,7,155 MM PENETRATION,660,94.28571429,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",11700
756,11/4/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/4/18 14:10,7,90 MM,396,56.57142857,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",11700
757,11/4/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/4/18 14:10,7,90 MM INCENDIARY,158.4,22.62857143,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",11700
758,11/4/18,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,11/4/18 14:10,7,ROUNDS,52.206,7.458,49.51905,5.309646,CHEVANEY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",11700
759,11/4/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,11/4/18 14:25,10,ROUNDS,24.3,2.43,49.520956,5.368347,MONTMEDY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"2ND LIEUT. DAVID R. DARGO (P) & 1ST LIEUT. CHARLES KNOX HAD FORCED LANDING AT GONDRECOURT, WILL RETURN AS SOON AS MACHINE IS REPAIRED.  2ND LIEUT. F.G. TUCKER (P) & 1ST LIEUT. C.O. FAULK HAVE NOT REPORTED, WERE LAST SEEN OVER SOILLY ON RETURN FROM RAID.",13000
760,11/4/18,USA,USAAS,11TH AERO SQUADRON,,11/4/18 14:30,9,155 MM DEMOLITION,1980,220,49.520956,5.368347,MONTMEDY,FRANCE,RAIL YARD,"MAULAN, FRANCE",48.67381826,5.24807453,1 ALLIED PLANE SEEN TO HAVE GONE DOWN IN FLAMES,10500
761,11/4/18,USA,USAAS,11TH AERO SQUADRON,,11/4/18 14:30,9,ROUNDS,136.73,15.19222222,49.520956,5.368347,MONTMEDY,FRANCE,RAIL YARD,"MAULAN, FRANCE",48.67381826,5.24807453,1 ALLIED PLANE SEEN TO HAVE GONE DOWN IN FLAMES,10500
762,11/4/18,USA,USAAS,1ST PURSUIT GRP,SPAD XIII,,,,220,,,,,FRANCE,,REMBERCOURT,48.987283,5.904272,,
763,11/4/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,2244,,,,FRONT LINES IVO OUR BOMBERS CROSSING,FRANCE,TROOPS,FOUCAUCOURT,49.874209,2.774436,,
764,11/5/18,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,11/5/18 8:00,6,155 MM PENETRATION,1320,220,48.92585,6.218635,RAUCOURT,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,12000
765,11/5/18,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,11/5/18 8:00,6,ROUNDS,12.43,2.071666667,48.92585,6.218635,RAUCOURT,FRANCE,,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,12000
766,11/5/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,11/5/18 8:15,8,155 MM DEMOLITION,1760,220,48.354415,5.685626,MOUZON,FRANCE,RAILROAD YARDS,"MAULAN, FRANCE",48.67381826,5.24807453,ONE OF OUR PLANES WAS FORCED DOWN WITH SMOKE COMING OUT HIS ENGINE.  AN ENEMY FOKKER FOLLOWED HIM DOWN FIRING CONTINUOUSLY. CAUSING OUR PLANE TO BURST INTO FLAMES.  OUR OBSERVERS BROUGHT THIS FOKKER DOWN AND SAW HIM CRASH.  1ST LIEUT MENDELL (P) & 2ND LIE,12500
767,11/5/18,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,11/5/18 8:15,8,ROUNDS,87.01,10.87625,48.354415,5.685626,MOUZON,FRANCE,RAILROAD YARDS,"MAULAN, FRANCE",48.67381826,5.24807453,ONE OF OUR PLANES WAS FORCED DOWN WITH SMOKE COMING OUT HIS ENGINE.  AN ENEMY FOKKER FOLLOWED HIM DOWN FIRING CONTINUOUSLY. CAUSING OUR PLANE TO BURST INTO FLAMES.  OUR OBSERVERS BROUGHT THIS FOKKER DOWN AND SAW HIM CRASH.  1ST LIEUT MENDELL (P) & 2ND LIE,12500
768,11/5/18,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,DAY,11,,2382,216.5454545,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,BETTONCOURT,48.35622051,6.1545324,0,10000
769,11/5/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,1,,1194,1194,48.924444,6.6363888,MORHANGE,FRANCE,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,0,6500
770,11/5/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,1,,1547,1547,,,LELLINQEN,FRANCE,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,0,9999
771,11/5/18,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,NIGHT,2,,2940,1470,48.810313,6.71757,"DIEUZE, FRESCATY",FRANCE,"RAILWAYS, AERODROME",ST. INGLEVERT,50.87693591,1.74064636,0,10000
772,11/5/18,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,NIGHT,1,,1538,1538,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,0,10000
773,11/5/18,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,NIGHT,1,,1446,1446,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,ROVILLE-AUX-CH_NES,48.382848,6.62454128,0,10000
774,11/5/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,2354,,,,"MOUZON, MOULINS, YOUCQ",FRANCE,"RAIL, TRUCKS, AMMUNTION DUMP",FOUCAUCOURT,49.874209,2.774436,,
775,11/5/18,USA,USAAS,1ST PURSUIT GRP,SPAD XIII,,,,193.6,,,,,FRANCE,,REMBERCOURT,48.987283,5.904272,,
776,11/6/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,6,,1368,228,49.233333,7,"SAARBRUCKEN, HATTIGNY",GERMANY,"BURBACH WKS, AERODROME",AZELOT,48.5941522,6.2420764,1,10000
777,11/6/18,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,DAY,10,,2302,230.2,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,1,6500
778,11/6/18,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,DAY,11,,2506,227.8181818,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,2,10000
779,11/6/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,2222,,,,"140 KG ON QUINCY, 80 KG ON CHARMOIS, 80 ON MURVAUX. 160 ON VELLE-MONTRY, 240 ON BAALON, 200 ON JUVISNY, 110 ON NEPVANT",FRANCE,ENEMY TRAFFIC AND GROUND TROOPS,FOUCAUCOURT,49.874209,2.774436,,
780,11/8/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,836,,,,,FRANCE,"TROOPS, AMMUNITION DUMP",FOUCAUCOURT,49.874209,2.774436,,
781,11/9/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,1,,304,304,48.905388,6.759462,BENSDORF,FRANCE,RAILWAY STN,AZELOT,48.5941522,6.2420764,0,10000
782,11/9/18,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,DAY,2,,796,398,,,CHATEAU SALINS,FRANCE,"MOTOR TRANSPORT, RAILWAY",AZELOT,48.5941522,6.2420764,0,9999
783,11/9/18,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,DAY,2,,400,200,48.668822,6.994674,"LORQUIN, RACHICOURT",GERMANY,"RAIL SIDINGS.TRI, DUMP",AZELOT,48.5941522,6.2420764,0,10000
784,11/10/18,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,DAY,11,,2494,226.7272727,49.815713,6.695214,EHRANG,GERMANY,RAILWAY SIDINQS,AZELOT,48.5941522,6.2420764,1,10000
785,11/10/18,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,DAY,7,,1592,227.4285714,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,0,6500
786,11/10/18,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,DAY,9,,1986,220.6666667,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,0,10000
787,11/10/18,UK,RAF,NO. 110 SQDN,AIRCO DH9A DAY BOMBER,DAY,11,,2394,217.6363636,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,BETTONCOURT,48.35622051,6.1545324,0,10000
788,11/10/18,UK,RAF,NO. 97 SQDN,HADLEY PAGE O/400,NIGHT,1,,1668,1668,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,XAFF_VILLERS,48.41122886,6.5995216,0,6500
789,11/10/18,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,NIGHT,2,,2212,1106,,,LELLINQEN & FRESCATY,ITALY,AERODROMES,XAFF_VILLERS,48.41122886,6.5995216,0,9999
790,11/10/18,UK,RAF,NO. 115 SQDN,HADLEY PAGE O/400,NIGHT,1,,1668,1668,48.924444,6.6363888,MORHANQE,FRANCE,AERODROME,ST. INGLEVERT,50.87693591,1.74064636,0,10000
791,11/10/18,UK,RAF,NO. 215 SQDN,HADLEY PAGE O/400,NIGHT,2,,3014,1507,48.924444,6.6363888,MORHANGE S FRESCATY,FRANCE,AERODROMES,XAFF_VILLERS,48.41122886,6.5995216,0,10000
792,11/10/18,UK,RAF,NO. 216 SQDN,HADLEY PAGE O/400,NIGHT,2,,3136,1568,49.115461,6.175875,"METZ-SABLON, FRESCATY",FRANCE,"RAILWAY, AERODROME",ROVILLE-AUX-CH_NES,48.382848,6.62454128,0,10000
793,11/10/18,USA,USAAS,1ST PURSUIT WING,SPAD XIII,,,,2728,,,,"140 KG ON MOULINS; AUTREVILL, 80; MARVILLE AND JUVIGNY, 80; ETAIN, 440; FORET DE MANCIENNES, 240; BILLY-SOUS-MANGIEWNES, 80; ST LAURENT AND BILLY, 180 KG.",FRANCE,OBJECTIVES IN ENEMY REAR AREAS.,FOUCAUCOURT,49.874209,2.774436,,
794,11/10/18,FRANCE,GAR,3RD CORPS OBSERVATION GRP,VOISIN 8,,,,66,,,,,FRANCE,,,,,,
795,9/12/15,ITALY,,,CAPRONI CA.32,,2,,,,45.851,13.584,OPPACCHIASELLA,ITALY,ENEMY ENCAMPMENTS,,,,,
796,11/9/15,ITALY,,,CAPRONI CA.32,,,,,,45.74706839,13.67495623,S. DANIELE AND NABRESINA AND OTHER TARGETS ON CARSO HIGH PLAINS,ITALY,"RAIL STATIONS, TRAINS AT NABRESINA",,,,,
797,11/12/15,ITALY,,,CAPRONI CA.32,,,,,,45.8572,13.7842,"REIFEMBERG, S. DANIELE, SKOPE, DOTTOGLIANO",,RAIL STATIONS AND TRAINS STOPPED AT SAME,,,,,
798,12/20/15,ITALY,,,CAPRONI CA.32,,,,,,45.966667,10.666667,"FORT POR, LARDARO GROUP",ITALY,FORT,,,,,
799,12/21/15,ITALY,,,CAPRONI CA.32,,,,,,45.966667,10.666667,"FORT POR, LARDARO GROUP",ITALY,FORT,,,,,
800,1/11/16,ITALY,,,CAPRONI CA.32,,1,,,,46,10.7,"BETWEEN TRINE & BREGUZZO, IN GIUDICARIE",ITALY,ENEMY BARRACKS,,,,,
801,1/12/16,ITALY,,,CAPRONI CA.32,,,,,,46.10597073,11.11237261,"GARDOLO, N OF TRENTO",ITALY,"AIRFIELD, TRENTO STATION, ROVERTO STATION, BARRACKS AT VOLANO",,,,,
802,1/16/16,ITALY,,,CAPRONI CA.32,,,,,,45.950645,13.701074,"E OF ISONZO - AISOVIZZA/CHIAPOVANO & DORNBERG/LONGATICO, PRAVACINA, LUBIANA",,AIRFIELD/ TROOP BARRACKS / RAIL STATIONS,,,,,
803,2/17/16,ITALY,,,CAPRONI CA.32,,1,,,,45.74706839,13.67495623,NABRESINA,ITALY,,,,,,
804,4/4/16,ITALY,,,CAPRONI CA.32,,1,,,,45.766667,11.733333,BASSANO,ITALY,,,,,,
805,5/17/16,ITALY,,,CAPRONI CA.32,,,,,,46.666667,13.066667,DELLACH AND KOTSCHACH IN GAIL VALLEY,AUSTRIA,,,,,,
806,6/3/16,ITALY,,,CAPRONI CA.32/ FARMANN,,,,,,45.85,11.367,BOTTOM OF ASTICO VALLEY,ITALY,ENEMY CAMPS AND STAGING AREAS,,,,,
807,6/10/16,ITALY,,,CAPRONI CA.32,,,,,,45.617,11.617,ASSA AND ANTICO VALLEYS,ITALY,ENEMY CAMPS AND DEFENSES,,,,,
808,7/3/16,ITALY,,,CAPRONI CA.32,,,,,,45.617,11.617,UPPER ASSA VALLEY PLATEAU,ITALY,,,,,,
809,7/26/16,ITALY,,,CAPRONI CA.32,,,,,,46.317,11.65,BELLAMONTE IN TRAVIGNOLO VALLEY,ITALY,STAGING AREA AND ARSENAL,,,,,
810,8/12/16,ITALY,,,CAPRONI CA.32,,,LARGE BOMBS,,,45.0475,18.304444,OPCINA,ITALY,STATION (STATION DESTROYED),,,,,
811,10/12/16,ITALY,,,CAPRONI CA.32,,,,,,46.4597,12.0292,COL SANTO (ADIGE VALLEY),FRANCE,ENEMY POSITIONS,,,,,
812,12/1/16,ITALY,,,CAPRONI CA.32,,,,,,45.866667,11.033333,N OF ROVERTO,ITALY,VOLANO STATION,,,,,
813,12/1/16,ITALY,,,CAPRONI CA.32,,,,,,45.8572222,13.7841667,"RIFINBERGA STATION IN BRANIZZA VALLEY, VIPACCO ONE OF PREIGIDO AFFLUENTS",,LONG TRAINS HIT WHILE ON SIDE TRACKS,,,,,
814,12/7/16,ITALY,,,CAPRONI CA.32,,,,,,45.717,13.767,PROSECCO  / TRIESTE,ITALY,ENEMY AIRFIELD / SEPLANE BASE ON TRIESTE PIER,,,,,
815,3/2/17,ITALY,,,CAPRONI CA.32,,,,,,45.8058333,13.7494444,CARSO,ITALY,ENEMY SUPPLY ROADS,,,,,
816,3/27/17,ITALY,,,CAPRONI CA.32,,,,,,45.7833,11.1167,"VALLARSA, IVO GEROLI",ITALY,ENEMY CAMPS,,,,,
817,5/26/15,ITALY,ARMY,,AIRSHIP,NIGHT,1,,,2200,45.637275,13.760402,TRIESTE AND NABRESINA,ITALY,RAIL LINE BETWEEN,CAMPALTO,45.4,11.0833,,15000
818,8/20/15,ITALY,,,CAPRONI CA.32,,2,,,780,45.950645,13.701074,"AISOVIZZA, EAST OF GORIZIA",SLOVENIA,AIRDROME,PORDENONE,46.031889,12.596472,,
819,8/22/15,ITALY,,,CAPRONI CA.32,,7,,5460,780,45.950645,13.701074,"AISOVIZZA, EAST OF GORIZIA",SLOVENIA,AIRDROME,PORDENONE,46.031889,12.596472,,
820,8/28/15,ITALY,,,CAPRONI CA.32,,,,,780,45.950645,13.701074,"AISOVIZZA, EAST OF GORIZIA",SLOVENIA,AIRDROME,PORDENONE,46.031889,12.596472,,
821,9/10/15,ITALY,,,CAPRONI CA.32,,1,,780,780,46.1469444,13.7388889,"KLAUS, E OF SANTA LUCIA",ITALY,RAIL STATION AND BRIDGE,PORDENONE,46.031889,12.596472,,
822,4/5/17,ITALY,,,SEAPLANES,,,,,,45.717,13.767,"PROSECCO, TRIESTE",ITALY,"ENEMY AIRFIELD, AUSTRIAN LLOYD FACTORIES",,,,,
823,6/9/15,ITALY,ARMY,,AIRSHIP,NIGHT,1,,,2200,45.9944,13.6414,ISONZO,SLOVENIA,ENCAMPMENT ON LEFT BANK,CAMPALTO,45.4,11.0833,,15000
824,6/16/15,ITALY,ARMY,,AIRSHIP,NIGHT,1,,,2200,44.72999,11.72452,MOUNT SANTO (MONTESANTO),ITALY,MILITARY WORKS,CAMPALTO,45.4,11.0833,,15000
825,9/19/15,ITALY,,,CAPRONI CA.32,,,,,780,45.950645,13.701074,"AISOVIZZA, EAST OF GORIZIA",SLOVENIA,AIRDROME,PORDENONE,46.031889,12.596472,,
826,9/20/15,ITALY,,,CAPRONI CA.32,,,,,780,45.950645,13.701074,"AISOVIZZA, EAST OF GORIZIA",SLOVENIA,AIRDROME,PORDENONE,46.031889,12.596472,,
827,9/20/15,ITALY,,,CAPRONI CA.32,,,,,780,45.8466667,13.6775,BIRHULA & TEMNICA,SLOVENIA,ENEMY COLUMNS,PORDENONE,46.031889,12.596472,,
828,9/20/15,ITALY,,,CAPRONI CA.32,,,,,780,45.834722,13.549167,DOBERDO ZONE,ITALY,ARTILLERY EMPLACEMENT,PORDENONE,46.031889,12.596472,,
829,9/20/15,ITALY,,,CAPRONI CA.32,,,,,780,45.78333,13.66666,DUINO,ITALY,RAIL STATION,PORDENONE,46.031889,12.596472,,
830,9/20/15,ITALY,,,CAPRONI CA.32,,,,,780,45.7667,13.6,N OF DUINO,ITALY,VIADUCT,PORDENONE,46.031889,12.596472,,
831,7/4/15,ITALY,ARMY,,AIRSHIP,NIGHT,1,,,2200,45.887506,13.720051,PRWACINA-DORNBERG,SLOVENIA,RAIL LINE,CAMPALTO,45.4,11.0833,,15000
832,10/26/15,ITALY,,,CAPRONI CA.32,,,,,780,46.0533333,13.59,BAINSIZZA & CARSO PLATEAU,ITALY,ENCAMPMENTS,PORDENONE,46.031889,12.596472,,
833,10/28/15,ITALY,,,CAPRONI CA.32,,,,,780,46.0533333,13.59,BAINSIZZA & CARSO PLATEAU,ITALY,"VALLEY BACA (IDRIA) RAIL LINES, GORIZIA- TRIESTE RAILWAY, ENEMY CAMPS, MARCHING COLUMNS",PORDENONE,46.031889,12.596472,,
834,10/29/15,ITALY,,,CAPRONI CA.32,,,,,780,46.1469444,13.7388889,"SANTA LUCIA, TOMINO, SAN PIETRO",,"RAIL STATIONS, ENEMY ENCAMPMENTS",PORDENONE,46.031889,12.596472,,
835,10/31/15,ITALY,,,CAPRONI CA.32,,,,,780,45.78333,13.66666,DUINO & NABRENSINA,ITALY,"RAIL STATIONS, TRAINS AT NABRESINA",PORDENONE,46.031889,12.596472,,
836,7/16/15,ITALY,ARMY,,AIRSHIP,NIGHT,1,,,2200,45.9166667,13.5,GORIZIA,ITALY,RAIL LINE AND FOOT BRIDGE,CAMPALTO,45.4,11.0833,,15000
837,11/3/15,ITALY,,,CAPRONI CA.32,,,,,780,46.188478,13.543292,SAVOGNA,ITALY,"RAIL STATIONS, ENEMY ENCAMPMENTS",PORDENONE,46.031889,12.596472,,
838,8/5/15,ITALY,ARMY,,AIRSHIP,NIGHT,1,,,2200,45.0475,18.304444,OPCINA,ITALY,MILITARY WORKS,CAMPALTO,45.4,11.0833,,15000
839,4/14/17,ITALY,,,CAPRONI CA.32,,,,,,43.5086,16.4356,"PREBACINA, VOLGIA DRAGA IN FRIGIDO VALLEY",ITALY,RAIL STATION,,,,,
840,4/19/17,ITALY,,,CAPRONI CA.32,,1,,,,45.0475,18.304444,OPCINA,ITALY,STATION AND RAIL LINE,,,,,
841,11/14/15,ITALY,,,CAPRONI CA.32,,,,,780,45.74706839,13.67495623,SAN DANIELE & NABRESINA,ITALY,RAIL STATIONS AND OTHER MIL OBJECTIVES,PORDENONE,46.031889,12.596472,,
842,11/21/15,ITALY,,,CAPRONI CA.32,,,,780,780,45.950645,13.701074,"AISOVIZZA, EAST OF GORIZIA",SLOVENIA,AIRDROME,PORDENONE,46.031889,12.596472,,
843,11/24/15,ITALY,,,CAPRONI CA.32,,,,,780,45.950645,13.701074,AISOVIZZA & AIDUSSINA,SLOVENIA,AIRDROME,PORDENONE,46.031889,12.596472,,
844,11/24/15,ITALY,,,CAPRONI CA.32,,,,,780,46.0494444,13.7969444,"CHIAPOVANO (IDRIA REGION, E OF ISONZO, NE OF GORIZIA)",ITALY,ENEMY CAMPS AND BARRACKS,PORDENONE,46.031889,12.596472,,
845,11/24/15,ITALY,,,CAPRONI CA.32,,,,,780,45.906,13.701,"VOGERSKO, AIDUSSINA, RIEFENBERG",,RAIL STATIONS,PORDENONE,46.031889,12.596472,,
846,4/19/17,ITALY,,,CAPRONI CA.32,,,,,,46.040545,13.788362,UPPER CHIAPOVANO / SPIRITO PLATEAU AND BASIZZA,ITALY,SUPPLY CENTER / TROOP CONCENTRATION,,,,,
847,4/20/17,ITALY,,,CAPRONI CA.32,,,,,,46.0494444,13.7969444,CHIAPOVANO,SLOVENIA,,,,,,
848,4/21/17,ITALY,,,CAPRONI CA.32,,,,,,45.89,13.7180556,BETWEEN PROVACINA AND DORIMBERGA,,RAIL CENTER,,,,,
849,4/26/17,ITALY,,,CAPRONI CA.32,,,,,,45.8572222,13.7841667,RIFEMBERGA,,RAIL CENTER,,,,,
850,4/30/17,ITALY,,,CAPRONI CA.32,,,,,,45.637275,13.760402,TRIESTE,ITALY,AERODROME,,,,,
851,1/18/16,ITALY,,,CAPRONI CA.32,,1,,,780,45.9167,11.0667,VOLANO,,AUSTRIAN HQ,PORDENONE,46.031889,12.596472,,
852,5/1/17,ITALY,,,CAPRONI CA.32,,2,,,,45.0475,18.304444,OPCINA,ITALY,RAIL CENTER,,,,,
853,2/18/16,ITALY,,,CAPRONI CA.32,,7,,,780,46.05,14.5777778,LAIBACH/LUBIANA,SLOVENIA,TOWN,PORDENONE,46.031889,12.596472,,
854,9/17/15,ITALY,ARMY,,AIRSHIP,NIGHT,1,,,2200,45.950645,13.701074,AISOVIZZA,ITALY,AIRDROME,CAMPALTO,45.4,11.0833,,15000
855,4/3/16,ITALY,,,CAPRONI CA.32,,6,BOMBS,4680,780,45.7769444,14.2166667,ADELSBERG,GERMANY,RAIL STATION AND AUSTRIAN HQ,PORDENONE,46.031889,12.596472,,
856,5/2/17,ITALY,,,CAPRONI CA.32,,,,,,45.0475,18.304444,"OPCINA , PROSECCO",ITALY,RAIL CENTER,,,,,
